Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
-1.669032336332359,0,-0.15957571227205572,0.5110727754460935,-1.2377879561688185,1,1,1.0033898878323073,0
-0.3904413198693793,1,1.59400354346482,-0.2642813676456141,1.1988025087304306,0,1,-0.7801807795699627,0
0.4170898484230288,1,1.243287692317445,0.4886938591008499,-1.2377879561688185,1,0,1.4454064335269767,0
-0.9960896960886854,1,-0.8610074145668061,1.0123562414912812,-1.2377879561688185,1,0,-1.3946856370738026,1
-0.32314705584501197,0,0.5418559900226946,-1.325491217507832,1.1988025087304306,0,1,1.2414115704701512,1
1.1573267526910695,1,1.59400354346482,-0.304020564108067,-0.01949272371919401,1,0,-0.5902336949531202,0
-0.12126426377190992,0,1.59400354346482,1.202065679698573,1.1988025087304306,1,1,-1.5472224220114343,1
1.4937980728129063,1,-0.15957571227205572,-0.3953599396465726,1.1988025087304306,1,1,0.5997671800701095,1
0.013324264276824762,0,0.5418559900226946,0.2634098811217195,1.1988025087304306,0,1,-0.9281248128887957,1
1.0227382246423349,0,-1.2117232657141812,0.3191031081677393,-0.01949272371919401,1,0,-0.8852566122013441,1
0.013324264276824762,1,-0.5102915634194308,-1.0937787102704752,-1.2377879561688185,0,1,-0.6673573549258542,0
-0.726912639991216,0,-1.2117232657141812,-0.47102387195306905,1.1988025087304306,1,1,-1.5126505486269448,1
-0.7942069040155834,0,0.5418559900226946,-0.5681516424329422,1.1988025087304306,0,1,-1.1169947719835989,1
1.3592095447641717,1,-1.2117232657141812,-1.6482891766010876,-0.01949272371919401,1,1,-1.7168399491948563,0
1.628386600861641,0,-1.5624391168615563,-1.6553132774106822,1.1988025087304306,0,1,-0.18129995812830219,0
1.1573267526910695,1,1.243287692317445,1.1736700893396843,-1.2377879561688185,0,1,-1.440905928340726,1
0.013324264276824762,0,-1.5624391168615563,-0.7833998894353131,-0.01949272371919401,0,1,0.6461386060568007,1
-1.6017380723079915,1,0.8925718411700697,0.07495170371023156,-1.2377879561688185,0,1,-0.9129780137686531,0
0.6862669045204982,1,-1.2117232657141812,-0.6935219764166235,-1.2377879561688185,0,1,1.5561610563724133,0
1.628386600861641,0,0.8925718411700697,1.5554741947838762,-0.01949272371919401,0,1,1.3039199217539275,0
-1.3325610162105221,0,-0.8610074145668061,-0.8316553386788824,1.1988025087304306,1,1,-0.7252754735028277,1
-0.3904413198693793,0,0.19114013887531944,-0.23482243683218854,-1.2377879561688185,1,0,0.9968740437856902,1
-1.1979724881617875,0,-0.8610074145668061,1.3174242457020315,-1.2377879561688185,0,1,1.066731223936959,0
0.8208554325692329,0,0.5418559900226946,1.2095323252044548,-1.2377879561688185,0,1,1.70609464264327,1
-0.5923241119424814,1,1.59400354346482,-1.0880851863738785,-1.2377879561688185,0,1,0.35033560113961976,0
-1.5344438082836243,0,1.243287692317445,1.0718843887901812,-0.01949272371919401,0,0,-1.4488916544183184,1
-0.12126426377190992,1,-1.2117232657141812,-0.13487123679538218,-0.01949272371919401,1,1,0.5212244038312452,0
-0.8615011680399507,1,-0.15957571227205572,-0.0480509180541752,-1.2377879561688185,0,0,0.4449914698928364,0
1.5610923368372738,0,0.19114013887531944,-1.2724371431740276,1.1988025087304306,1,1,0.49162525025204823,1
-1.1979724881617875,1,-0.5102915634194308,-1.4576894640253628,-1.2377879561688185,1,1,-0.6635260897797332,1
-0.05396999974754258,1,-0.5102915634194308,0.8101692289466202,1.1988025087304306,0,0,1.263559976127242,1
-1.669032336332359,1,-0.5102915634194308,-0.0007825761065676872,-1.2377879561688185,0,1,1.6116088973310232,1
-0.45773558389374663,1,-1.2117232657141812,-0.20961953039208112,1.1988025087304306,1,0,-0.9754443185983399,1
0.08061852830119211,0,-0.5102915634194308,0.8156657237605762,-1.2377879561688185,1,0,-1.4273150417843499,1
1.3592095447641717,1,-1.5624391168615563,0.941803013767937,1.1988025087304306,0,1,-1.0562808548533769,0
-1.3325610162105221,0,0.19114013887531944,-1.1833529518652084,-1.2377879561688185,0,1,1.1270942372498738,1
1.1573267526910695,0,-1.5624391168615563,0.39777390606899016,-1.2377879561688185,0,1,0.6251843584483386,0
-1.2652667521861547,1,1.59400354346482,-1.2658714222572627,1.1988025087304306,1,1,0.48359224613391266,0
1.3592095447641717,0,0.19114013887531944,0.8922731815389223,-0.01949272371919401,1,0,-0.3334218976364168,1
0.5516783764717635,0,-1.5624391168615563,0.5614860154538905,1.1988025087304306,0,0,0.28053906863871936,0
-0.8615011680399507,0,0.19114013887531944,1.6113016706642986,-0.01949272371919401,1,1,-0.6609854763879395,0
-0.6596183759668487,1,1.59400354346482,-1.4984809303182214,-1.2377879561688185,1,0,-0.07042326493228372,1
0.6189726404961309,0,0.8925718411700697,-1.54018242994157,1.1988025087304306,0,0,1.0312197963779115,1
1.5610923368372738,0,-1.2117232657141812,-0.7514622598923347,1.1988025087304306,0,1,1.6875347177683648,1
0.8881496965936002,0,-1.2117232657141812,-0.8232160197287546,1.1988025087304306,1,0,1.5174988574311234,0
-1.5344438082836243,1,-0.5102915634194308,-0.8748096124841217,-0.01949272371919401,1,0,1.522301453795446,1
-1.669032336332359,0,-0.8610074145668061,1.4348722168421724,-0.01949272371919401,0,1,-0.3319200447993365,1
-1.3998552802348896,1,-0.5102915634194308,-0.865815080713636,-1.2377879561688185,0,0,-0.09975560760235155,1
1.0227382246423349,1,0.5418559900226946,-0.7873274385812414,-0.01949272371919401,0,1,0.7262961986476486,1
-1.5344438082836243,1,-1.5624391168615563,0.9203813560738452,-0.01949272371919401,0,0,1.4815857602899223,0
0.14791279232555946,1,0.19114013887531944,-0.16446427630872745,-1.2377879561688185,0,1,-1.239528602372807,1
-0.5923241119424814,1,-0.8610074145668061,0.9810325411169016,1.1988025087304306,1,0,-0.6736536661038853,0
-0.05396999974754258,1,1.59400354346482,-1.5110644463244927,1.1988025087304306,1,0,-1.2491109311310264,1
1.1573267526910695,0,0.5418559900226946,-0.0319273247465716,-1.2377879561688185,1,1,0.3997516166797931,0
0.48438411244739615,1,1.59400354346482,-1.6223051605545509,1.1988025087304306,1,1,-0.6664720542404436,0
-1.13067822413742,0,-1.2117232657141812,-1.520568927477432,-0.01949272371919401,0,1,-0.5973912802713678,0
0.6189726404961309,0,-1.2117232657141812,1.435512771562479,-1.2377879561688185,0,1,-1.4874302329093367,1
-0.8615011680399507,1,-0.5102915634194308,-1.2522388595136873,-1.2377879561688185,0,0,-0.51477329194768,0
0.28250132037429415,0,-1.5624391168615563,0.12519664220433593,-1.2377879561688185,1,0,1.273384507962013,1
1.426503808788539,0,-0.8610074145668061,-0.29984904082780195,1.1988025087304306,1,0,-0.9218717107396215,1
-0.7942069040155834,0,1.243287692317445,-0.523196360256366,-1.2377879561688185,1,1,0.6898566488992557,1
-1.2652667521861547,0,0.5418559900226946,1.412376288203895,-1.2377879561688185,0,0,0.46120454383718895,1
-0.8615011680399507,1,0.5418559900226946,-1.6636104999953778,-1.2377879561688185,1,0,1.2768307670976482,1
-0.25585279182064463,0,-0.5102915634194308,0.5854298135671645,1.1988025087304306,0,1,-1.2733816170260919,0
0.8881496965936002,1,-1.2117232657141812,1.6350537648052732,-0.01949272371919401,0,1,1.6747987111909848,1
-0.3904413198693793,0,-0.5102915634194308,0.22240625122209104,-1.2377879561688185,0,0,0.2972826642019502,0
-0.726912639991216,0,0.19114013887531944,1.5419625680988491,-0.01949272371919401,0,1,1.7371739476638883,0
1.224621016715437,1,-0.8610074145668061,-1.5569874972384217,1.1988025087304306,0,0,1.4443465528639874,0
-0.5923241119424814,0,-1.5624391168615563,-0.27288114057840457,1.1988025087304306,0,0,-0.962174302677779,0
1.3592095447641717,0,0.8925718411700697,-0.8286388038048236,1.1988025087304306,1,1,-1.5388879235036077,0
-0.18855852779627727,0,-0.15957571227205572,0.8202646572129996,1.1988025087304306,0,0,-0.8431667553206984,0
-0.05396999974754258,1,-0.15957571227205572,1.6977731946781278,-0.01949272371919401,0,1,0.10523112549356757,0
-0.12126426377190992,0,-0.5102915634194308,-0.8413480204420543,-1.2377879561688185,1,1,-1.1362846000499995,1
1.224621016715437,1,0.19114013887531944,0.5517447070252305,1.1988025087304306,0,0,-1.150712152914015,0
0.013324264276824762,0,-0.8610074145668061,-2.0392251124555463e-16,1.1988025087304306,1,0,-0.12136670995442102,1
0.14791279232555946,1,1.243287692317445,0.24049074634576398,-0.01949272371919401,1,0,-1.618736077443854,0
-0.7942069040155834,1,-0.15957571227205572,-0.11474231970396595,-0.01949272371919401,1,1,-1.3096535622455112,0
1.224621016715437,0,-0.8610074145668061,1.6652207951596547,1.1988025087304306,0,0,-0.2843558171012449,0
-1.7363266003567261,0,-1.5624391168615563,0.39182561768289054,-1.2377879561688185,0,1,-1.5145858480898213,0
-0.12126426377190992,1,1.59400354346482,-0.5156184479712405,-1.2377879561688185,1,1,-0.3509932464340696,1
-1.3325610162105221,1,0.19114013887531944,-1.3403468740161937,1.1988025087304306,0,0,-0.0815622813041143,1
-1.1979724881617875,0,-1.2117232657141812,-1.2101933297353715,-0.01949272371919401,0,1,-0.1608719693645711,1
-0.18855852779627727,1,-0.8610074145668061,-0.9506990211732419,1.1988025087304306,1,0,1.296676693427811,0
-1.7363266003567261,0,-1.5624391168615563,-2.0392251124555463e-16,1.1988025087304306,1,0,0.11394617347527163,0
1.1573267526910695,0,1.243287692317445,1.2399501962828243,-0.01949272371919401,0,0,-0.10257872666263494,0
-1.2652667521861547,0,0.8925718411700697,0.22610089685781393,1.1988025087304306,1,0,-0.30232496023182576,1
-0.18855852779627727,0,-1.2117232657141812,0.09356212354738302,1.1988025087304306,1,0,1.1168794678181628,0
-1.0633839601130528,1,0.8925718411700697,-1.3379888310762238,1.1988025087304306,1,0,1.386945198771144,1
1.628386600861641,0,1.243287692317445,1.2733149553973635,-0.01949272371919401,0,0,1.2411089135056927,1
-0.6596183759668487,1,-1.5624391168615563,0.7922144983539043,-1.2377879561688185,0,1,0.6143791947972265,0
-1.2652667521861547,0,-0.15957571227205572,-1.5029990061741414,-1.2377879561688185,0,0,-1.2556856789658608,0
0.5516783764717635,1,0.8925718411700697,0.7397367971473416,-0.01949272371919401,1,1,-0.7691194619450897,1
0.5516783764717635,0,-1.2117232657141812,0.16414534005001968,-1.2377879561688185,0,1,-1.5741102574704837,1
0.4170898484230288,1,-0.5102915634194308,-1.4537522456001302,1.1988025087304306,1,1,1.5116921839926485,1
-1.4671495442592568,1,0.5418559900226946,-0.13447269432665485,-1.2377879561688185,0,0,0.5699176853909887,0
1.0227382246423349,0,-0.8610074145668061,-0.04199921041986147,1.1988025087304306,0,1,0.8683424901712239,0
0.8208554325692329,0,-0.15957571227205572,-1.1592974665692426,-1.2377879561688185,1,1,-0.6480892282551126,0
0.9554439606179675,0,0.8925718411700697,1.5730572887285386,-0.01949272371919401,0,0,1.2146407675376913,0
0.08061852830119211,0,1.59400354346482,1.237705662273821,-1.2377879561688185,1,0,-0.8293408348988367,0
-1.3325610162105221,1,-0.8610074145668061,0.6037616460527582,-1.2377879561688185,0,1,-1.7290324520684552,0
-1.1979724881617875,0,-0.5102915634194308,-0.12047704313846902,-1.2377879561688185,0,0,-0.421933946268599,1
-1.2652667521861547,1,1.243287692317445,-0.29750192837748074,-0.01949272371919401,1,0,0.25589325861869117,1
-0.9960896960886854,1,0.5418559900226946,0.5405300246457271,-1.2377879561688185,1,0,-0.06517501490710614,1
0.48438411244739615,0,-1.5624391168615563,0.1707795867288129,-0.01949272371919401,1,0,1.2719185011802625,0
0.4170898484230288,1,-0.5102915634194308,-1.5219004853318086,1.1988025087304306,0,1,-1.3671409468711457,1
1.426503808788539,1,-0.5102915634194308,0.055416536421908635,-1.2377879561688185,0,0,0.1968179906231855,0
-0.25585279182064463,1,1.243287692317445,1.0850580111029964,-0.01949272371919401,0,0,0.05436499169346531,0
-0.18855852779627727,1,0.19114013887531944,-0.1311821965389666,-0.01949272371919401,1,0,-0.753344291163142,1
0.6862669045204982,0,1.243287692317445,-1.5580431302964113,-1.2377879561688185,1,1,1.132939469418135,0
0.5516783764717635,0,0.19114013887531944,1.0145514481623827,1.1988025087304306,1,1,0.8909630949463597,1
1.1573267526910695,0,0.19114013887531944,-1.0346154731644606,-0.01949272371919401,0,0,0.8212452300047229,1
0.8881496965936002,0,-0.15957571227205572,-0.8340233311671221,-1.2377879561688185,0,0,1.3211523800068692,0
-0.32314705584501197,1,-0.15957571227205572,-1.1630397579290748,1.1988025087304306,1,1,0.7861079577583321,1
0.013324264276824762,1,-1.2117232657141812,-0.5832027865446352,-0.01949272371919401,0,0,-0.9261670369804151,1
0.5516783764717635,0,0.8925718411700697,0.9111087974897326,-0.01949272371919401,1,0,0.7260427573483454,1
-1.7363266003567261,0,0.8925718411700697,0.07953087820059788,1.1988025087304306,0,1,-0.6615828460559459,1
0.5516783764717635,0,-1.5624391168615563,-1.0222924671614817,1.1988025087304306,0,0,-0.8901270254271014,0
0.6862669045204982,1,0.8925718411700697,1.3352908317051448,-1.2377879561688185,1,0,-1.480149027140817,1
1.3592095447641717,0,-0.15957571227205572,1.3414278812394076,-1.2377879561688185,0,1,0.8602009790747936,1
-0.8615011680399507,0,-1.2117232657141812,1.3098857112065376,-0.01949272371919401,0,1,0.7450097771543185,1
-1.6017380723079915,0,-1.2117232657141812,-0.9034762229325035,1.1988025087304306,1,0,-0.9168958907349489,0
-1.7363266003567261,1,0.19114013887531944,-0.1592109148222126,1.1988025087304306,1,1,0.8788618541920054,1
-1.4671495442592568,1,1.243287692317445,1.7107095693117746,1.1988025087304306,0,0,1.4664104780879772,0
-0.05396999974754258,1,-1.5624391168615563,0.9645734658577741,-0.01949272371919401,1,0,-1.3579903208765716,1
-0.8615011680399507,1,0.19114013887531944,-1.6448883929755345,1.1988025087304306,0,0,-0.923393133585287,1
0.8208554325692329,1,1.243287692317445,-1.5116304495000166,1.1988025087304306,1,1,0.8819372519768247,1
0.013324264276824762,1,0.8925718411700697,-0.11474624346948083,-0.01949272371919401,0,1,-0.7773619232838267,0
-1.1979724881617875,1,0.19114013887531944,1.445261787387686,-1.2377879561688185,0,0,0.4438903178256027,0
-0.7942069040155834,1,-0.8610074145668061,0.1472016797498032,-1.2377879561688185,1,0,-1.4516870654466443,0
-0.7942069040155834,0,0.8925718411700697,0.003951727256119799,-0.01949272371919401,0,1,-0.15760784694250296,0
-0.05396999974754258,0,1.243287692317445,-1.3705532821602069,1.1988025087304306,0,1,0.8429816966692154,0
1.0227382246423349,1,-1.5624391168615563,0.5608727869577053,-0.01949272371919401,1,1,0.6596058721629052,0
-0.928795432064318,1,1.243287692317445,1.1400592540735681,-1.2377879561688185,1,0,1.107981314310586,1
1.628386600861641,0,0.19114013887531944,-0.4073167742463221,-1.2377879561688185,0,1,1.32554555629059,0
0.3497955843986615,1,0.19114013887531944,0.9771833271467883,-0.01949272371919401,1,1,0.9618853873470711,1
0.8208554325692329,1,-0.5102915634194308,1.6388451032340416,-0.01949272371919401,1,0,0.6075473241763251,0
1.4937980728129063,1,-1.5624391168615563,-1.0261981553281125,-1.2377879561688185,0,0,-1.62412616159066,0
1.6956808648860084,0,1.59400354346482,0.09334743751992526,-0.01949272371919401,0,0,0.13105074850379458,0
0.3497955843986615,0,0.8925718411700697,-0.7341175347027025,-1.2377879561688185,1,1,-1.60328623383433,1
-1.5344438082836243,0,-1.2117232657141812,1.0375902577865426,-0.01949272371919401,1,0,1.0835523244846863,0
0.2152070563499268,0,-1.5624391168615563,0.28345289577525595,-0.01949272371919401,1,0,-0.6161668627656345,0
0.6862669045204982,0,-1.2117232657141812,0.4831061367386728,-0.01949272371919401,0,0,0.22683315220666694,1
-0.25585279182064463,1,-1.5624391168615563,1.055316429038016,-1.2377879561688185,0,0,-0.760137215529334,1
0.8208554325692329,0,-1.5624391168615563,-0.35283781249267987,-0.01949272371919401,0,1,0.9943793520972105,1
1.224621016715437,1,1.243287692317445,1.4658261023167731,-1.2377879561688185,0,0,1.3571108175640008,1
-0.7942069040155834,1,-1.5624391168615563,0.12732738701340696,-1.2377879561688185,0,1,-0.3444103605758632,0
1.0900324886667023,0,-0.5102915634194308,-1.1866927769907982,-0.01949272371919401,0,1,1.2748698909898877,1
0.14791279232555946,0,1.59400354346482,0.6979208076516474,-0.01949272371919401,0,1,-0.8032815277240541,0
0.6189726404961309,1,0.19114013887531944,1.0390159860132764,-1.2377879561688185,1,0,0.1299844736795846,0
-0.928795432064318,1,0.5418559900226946,-0.630334917775083,-1.2377879561688185,1,1,1.2603576639303098,1
0.3497955843986615,1,-1.2117232657141812,1.2629434622001146,1.1988025087304306,0,0,-0.598181249825848,0
-1.3325610162105221,0,0.19114013887531944,1.4344820824424056,-1.2377879561688185,0,0,1.5926709418942364,1
1.628386600861641,0,0.5418559900226946,-0.7699691203467897,1.1988025087304306,0,0,-1.3096834016645424,0
-0.32314705584501197,0,1.59400354346482,1.7055660732596765,1.1988025087304306,1,1,-1.6710271403839234,1
0.08061852830119211,0,1.59400354346482,-1.2471023701857233,1.1988025087304306,0,0,1.4186092788997875,1
-1.669032336332359,0,-1.2117232657141812,-1.0323317015003084,-0.01949272371919401,1,0,-1.4953378727150488,1
1.0227382246423349,1,-1.2117232657141812,-1.0946594554940865,-0.01949272371919401,1,0,1.7246706498024584,1
1.224621016715437,0,1.59400354346482,1.3919039014954426,-1.2377879561688185,1,1,1.5834445547773173,1
-1.3998552802348896,1,0.5418559900226946,0.5521579636146389,1.1988025087304306,1,1,-1.2568744116655752,1
0.08061852830119211,1,-1.5624391168615563,-1.2071894069647535,-0.01949272371919401,1,1,0.14018141696486083,0
0.08061852830119211,1,0.8925718411700697,-0.19745347500969798,-0.01949272371919401,0,0,-1.0898145489705364,0
1.1573267526910695,0,-0.8610074145668061,0.4155460414307808,-0.01949272371919401,0,1,-0.24147831581565385,0
1.1573267526910695,0,0.19114013887531944,-1.4476608799072195,-0.01949272371919401,1,0,-1.520531642975467,1
-0.45773558389374663,0,1.243287692317445,1.351358231085196,-0.01949272371919401,0,0,-0.9537781877072778,0
0.2152070563499268,1,0.19114013887531944,1.0752483170467912,1.1988025087304306,1,1,-0.46777020033734223,1
-1.0633839601130528,1,1.243287692317445,0.029856427185462928,1.1988025087304306,1,0,-0.20488394986072908,0
0.08061852830119211,1,0.5418559900226946,1.648128872576768,1.1988025087304306,0,1,1.6744720276813319,0
-0.12126426377190992,1,1.243287692317445,-0.27649787144175986,1.1988025087304306,0,0,1.08284722288823,1
0.8208554325692329,1,-1.2117232657141812,1.707628992979133,-1.2377879561688185,0,1,0.8371170882548301,0
0.4170898484230288,1,0.8925718411700697,0.5998998199792046,1.1988025087304306,0,0,0.13828661385638383,0
-1.7363266003567261,0,0.8925718411700697,0.48341751555917634,-0.01949272371919401,0,0,1.1949151676959593,0
0.013324264276824762,0,-1.2117232657141812,-1.1586657403213443,1.1988025087304306,1,0,-0.5513010036159374,1
1.6956808648860084,0,-0.5102915634194308,1.3496464883793227,-1.2377879561688185,0,0,0.7376791619581821,0
-0.928795432064318,0,0.5418559900226946,-0.24241464283454686,-0.01949272371919401,0,0,1.7312791123055489,1
0.9554439606179675,1,-0.5102915634194308,-1.1717034321859652,1.1988025087304306,0,1,-0.6374266737754739,0
-1.6017380723079915,1,-0.5102915634194308,-1.6958970644002165,1.1988025087304306,1,0,0.6160219129436288,0
0.8208554325692329,0,0.19114013887531944,0.2209610443022656,1.1988025087304306,0,1,1.2099720610340856,0
-1.3998552802348896,1,1.59400354346482,0.10760612113209184,-0.01949272371919401,1,1,1.4593189657690129,0
-1.2652667521861547,0,0.19114013887531944,0.780090483316324,-0.01949272371919401,0,1,0.7691857132058368,1
0.013324264276824762,0,1.59400354346482,1.3788304753377403,-1.2377879561688185,0,0,-0.7456191755959192,0
-1.1979724881617875,0,-0.8610074145668061,-1.4618757014263086,-0.01949272371919401,1,0,-0.5967832536679933,1
0.6862669045204982,1,1.243287692317445,0.8226312483564127,-0.01949272371919401,0,0,-1.6623671209412116,1
0.4170898484230288,0,1.59400354346482,-1.0834938201835194,1.1988025087304306,0,1,0.9189950977390383,0
1.628386600861641,0,-1.2117232657141812,-2.0392251124555463e-16,-0.01949272371919401,1,0,-1.5857015154268514,0
1.0227382246423349,0,0.19114013887531944,1.129410294600623,1.1988025087304306,0,0,1.2809034602704759,1
1.1573267526910695,1,0.5418559900226946,0.15453057305921536,1.1988025087304306,1,1,-1.3209099986688542,1
-0.18855852779627727,1,1.243287692317445,0.7481719120629896,-0.01949272371919401,1,1,-1.1353076497204218,0
-0.7942069040155834,0,-0.8610074145668061,-0.6387834856010673,-1.2377879561688185,1,1,-0.07277263477483258,0
0.3497955843986615,1,1.59400354346482,-0.08939409380532456,-1.2377879561688185,1,1,0.83875786877662,0
0.3497955843986615,1,-0.8610074145668061,1.1384257064090273,-0.01949272371919401,1,1,-1.2499640672478711,0
-0.18855852779627727,1,0.5418559900226946,-0.1310934914114334,-1.2377879561688185,0,1,-0.19991898055388624,0
0.9554439606179675,1,-0.5102915634194308,-0.4865688499817081,1.1988025087304306,0,0,-0.05071335984991226,1
1.6956808648860084,1,0.8925718411700697,-0.008660656453582638,1.1988025087304306,0,1,-0.9943716170997584,0
1.4937980728129063,1,0.5418559900226946,1.1615911976055249,-0.01949272371919401,1,0,-1.3317296945045594,0
1.4937980728129063,1,-0.15957571227205572,-0.5657106398792291,-1.2377879561688185,1,0,1.1824401591538705,1
1.6956808648860084,1,0.5418559900226946,-1.131315973606658,-1.2377879561688185,1,0,0.017696220953424307,0
-0.9960896960886854,1,-0.8610074145668061,0.7543772070903149,1.1988025087304306,1,1,-1.6846077575298537,0
0.8208554325692329,1,-1.2117232657141812,1.1536349222171771,-0.01949272371919401,0,0,1.06581182105837,1
-1.669032336332359,0,0.19114013887531944,-1.3874962417880103,-1.2377879561688185,0,1,1.6859727985683002,0
-1.6017380723079915,0,-1.2117232657141812,-0.8996998788933815,-0.01949272371919401,1,1,0.3785381148981905,1
1.4937980728129063,1,-0.8610074145668061,-1.242686452367673,-1.2377879561688185,1,0,0.02203049344892718,0
0.6862669045204982,0,0.19114013887531944,-0.5211010694714114,1.1988025087304306,0,1,1.328906947468201,0
1.4937980728129063,0,-0.15957571227205572,-0.16232330168242104,1.1988025087304306,1,0,1.587350418471016,0
-0.6596183759668487,1,0.8925718411700697,0.8833439524373631,-0.01949272371919401,1,0,0.8968511486185556,1
1.4937980728129063,1,1.243287692317445,0.5411400300488107,1.1988025087304306,1,1,-0.18114843588361176,1
-1.669032336332359,1,-0.8610074145668061,0.4352717916155416,-1.2377879561688185,0,0,0.330739434621997,1
-1.669032336332359,0,1.59400354346482,-0.5055687035462131,1.1988025087304306,0,0,0.709903894426648,1
0.08061852830119211,0,-0.8610074145668061,1.2078296912399553,-0.01949272371919401,1,0,-1.057192894758439,0
0.013324264276824762,1,-0.8610074145668061,-0.08897621277798824,-0.01949272371919401,0,1,-0.1750515062781979,1
0.6862669045204982,1,0.19114013887531944,1.6900932644896152,-0.01949272371919401,1,0,1.1594223413331903,1
0.3497955843986615,1,-1.5624391168615563,0.4815636764878706,-1.2377879561688185,1,1,0.5487359606530298,1
0.4170898484230288,0,0.5418559900226946,-1.2977146011589182,-1.2377879561688185,0,1,-0.300599117989551,0
-1.7363266003567261,0,-1.5624391168615563,0.6288290424481194,-1.2377879561688185,1,0,0.5788602105021903,0
-0.525029847918114,0,-0.15957571227205572,-0.6011087503373803,-1.2377879561688185,1,0,-1.3224383969631244,1
-1.669032336332359,0,1.59400354346482,0.6643869062165196,-1.2377879561688185,0,1,-0.33445252016775817,1
1.1573267526910695,1,0.8925718411700697,-1.4960875734886174,1.1988025087304306,1,1,1.0314482423197149,0
-0.05396999974754258,1,-0.5102915634194308,-1.127392768629693,-1.2377879561688185,1,0,-0.9656916726366894,1
0.3497955843986615,1,-0.15957571227205572,1.2578916140996859,-1.2377879561688185,1,0,-1.086183052921955,1
-1.3998552802348896,1,-0.5102915634194308,-0.9441735188530045,1.1988025087304306,0,1,1.5814278750807191,1
0.3497955843986615,0,-0.5102915634194308,1.1923923364940103,-1.2377879561688185,1,1,-1.0027004964962087,1
-1.5344438082836243,0,0.8925718411700697,-0.7616605468689973,-0.01949272371919401,0,1,-0.8247535086289527,0
-1.0633839601130528,1,-1.2117232657141812,0.5121823602799134,-1.2377879561688185,1,1,1.646987597604121,0
-0.6596183759668487,1,-1.5624391168615563,0.691794968875999,-1.2377879561688185,1,1,0.8276953885769796,0
0.7535611685448655,0,-0.8610074145668061,0.055949467859521096,-0.01949272371919401,1,0,0.7052344128731979,1
-0.18855852779627727,1,1.243287692317445,-2.0392251124555463e-16,-0.01949272371919401,1,1,1.2400065988636915,1
-1.4671495442592568,0,-0.5102915634194308,-0.9950955871673937,-0.01949272371919401,0,1,-1.3308066101392069,0
1.6956808648860084,1,1.59400354346482,-1.6237914268778002,-0.01949272371919401,0,0,0.7274151768613162,0
0.48438411244739615,1,-0.15957571227205572,-0.6752314836034186,-1.2377879561688185,1,0,0.021961514012725374,0
